Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:49:58,137,1.7,35:18,,2184,,2307.90,,,
,00:49:59,137,1.6,37:30,,2184,,2308.50,,,
,00:50:00,137,1.5,40:00,,2184,,2309.00,,,
,00:50:01,137,0.0,00:00,,2184,,2309.00,,,
,00:50:02,137,0.0,00:00,,2185,,2309.00,,,
,00:50:03,137,0.0,00:00,,2185,,2309.00,,,
,00:50:04,136,0.0,00:00,,2185,,2309.00,,,
,00:50:05,136,0.0,00:00,,2185,,2309.00,,,
,00:50:06,137,1.1,54:33,,2185,,2309.00,,,
,00:50:07,137,1.6,37:30,,2185,,2309.00,,,
,00:50:08,137,1.8,33:20,,2185,,2309.00,,,
,00:50:09,137,2.1,28:34,,2185,,2309.30,,,
,00:50:10,137,2.1,28:34,,2185,,2309.90,,,
,00:50:11,137,2.2,27:16,,2186,,2310.60,,,
,00:50:12,137,2.3,26:05,,2186,,2311.10,,,
,00:50:13,138,2.4,25:00,,2186,,2311.90,,,
,00:50:14,139,2.6,23:05,,2186,,2312.50,,,
,00:50:15,139,2.2,27:16,,2186,,2313.10,,,
,00:50:16,139,1.6,37:30,,2186,,2313.50,,,
,00:50:17,140,1.0,60:00,,2186,,2313.60,,,
,00:50:18,139,0.9,66:40,,2186,,2313.60,,,
,00:50:19,139,0.0,00:00,,2187,,2313.60,,,
,00:50:20,139,0.0,00:00,,2187,,2313.60,,,
,00:50:21,139,0.0,00:00,,2187,,2313.60,,,
,00:50:22,140,0.0,00:00,,2187,,2313.60,,,
,00:50:23,140,0.0,00:00,,2187,,2313.60,,,
,00:50:24,141,0.0,00:00,,2187,,2313.60,,,
,00:50:25,141,0.0,00:00,,2187,,2313.60,,,
,00:50:26,141,0.0,00:00,,2187,,2313.60,,,
,00:50:27,141,0.0,00:00,,2187,,2313.60,,,
,00:50:28,141,0.0,00:00,,2187,,2313.60,,,
,00:50:29,141,0.0,00:00,,2188,,2313.60,,,
,00:50:30,141,0.0,00:00,,2188,,2313.60,,,
,00:50:31,141,0.0,00:00,,2188,,2313.60,,,
,00:50:32,141,0.0,00:00,,2188,,2313.60,,,
,00:50:33,141,0.0,00:00,,2188,,2313.60,,,
,00:50:34,141,0.0,00:00,,2188,,2313.60,,,
,00:50:35,141,0.0,00:00,,2188,,2313.60,,,
,00:50:36,141,0.0,00:00,,2188,,2313.60,,,
,00:50:37,140,0.0,00:00,,2188,,2313.60,,,
,00:50:38,140,1.2,50:00,,2188,,2313.60,,,
,00:50:39,140,1.7,35:18,,2188,,2313.60,,,
,00:50:40,139,2.0,30:00,,2189,,2313.60,,,
,00:50:41,139,2.4,25:00,,2189,,2313.60,,,
,00:50:42,138,2.8,21:26,,2189,,2314.60,,,
,00:50:43,138,3.1,19:21,,2189,,2315.40,,,
,00:50:44,138,3.2,18:45,,2189,,2316.30,,,
,00:50:45,139,3.4,17:39,,2189,,2317.40,,,
,00:50:46,139,3.4,17:39,,2189,,2318.50,,,
,00:50:47,138,3.3,18:11,,2189,,2319.40,,,
,00:50:48,138,3.1,19:21,,2189,,2320.30,,,
,00:50:49,139,2.9,20:41,,2189,,2321.30,,,
,00:50:50,139,2.8,21:26,,2190,,2322.10,,,
,00:50:51,139,2.9,20:41,,2190,,2322.70,,,
,00:50:52,139,3.0,20:00,,2190,,2323.60,,,
,00:50:53,139,2.9,20:41,,2190,,2324.40,,,
,00:50:54,139,3.0,20:00,,2190,,2325.10,,,
,00:50:55,139,3.0,20:00,,2190,,2325.90,,,
,00:50:56,139,2.9,20:41,,2190,,2326.70,,,
,00:50:57,139,2.8,21:26,,2190,,2327.30,,,
,00:50:58,139,2.7,22:13,,2190,,2327.80,,,
,00:50:59,140,2.5,24:00,,2190,,2328.50,,,
,00:51:00,140,2.4,25:00,,2190,,2329.10,,,
,00:51:01,140,2.3,26:05,,2191,,2329.60,,,
,00:51:02,141,2.1,28:34,,2191,,2330.00,,,
,00:51:03,142,2.0,30:00,,2191,,2330.20,,,
,00:51:04,143,1.9,31:35,,2191,,2330.30,,,
,00:51:05,144,0.0,00:00,,2191,,2330.30,,,
,00:51:06,144,1.3,46:09,,2191,,2330.50,,,
,00:51:07,144,1.8,33:20,,2191,,2331.10,,,
,00:51:08,144,1.9,31:35,,2191,,2331.50,,,
,00:51:09,144,2.0,30:00,,2191,,2331.90,,,
,00:51:10,144,2.0,30:00,,2191,,2332.50,,,
,00:51:11,144,2.3,26:05,,2191,,2333.40,,,
,00:51:12,145,2.3,26:05,,2191,,2334.30,,,
,00:51:13,145,2.5,24:00,,2192,,2335.20,,,
,00:51:14,145,2.6,23:05,,2192,,2336.20,,,
,00:51:15,146,2.5,24:00,,2192,,2337.00,,,
,00:51:16,146,2.4,25:00,,2192,,2337.60,,,
,00:51:17,147,2.0,30:00,,2192,,2338.30,,,
,00:51:18,147,1.8,33:20,,2192,,2338.90,,,
,00:51:19,147,1.7,35:18,,2192,,2339.30,,,
,00:51:20,148,1.7,35:18,,2192,,2339.80,,,
,00:51:21,148,1.7,35:18,,2192,,2340.10,,,
,00:51:22,147,1.7,35:18,,2193,,2340.40,,,
,00:51:23,146,1.8,33:20,,2193,,2340.80,,,
,00:51:24,145,1.8,33:20,,2193,,2341.30,,,
,00:51:25,145,1.9,31:35,,2193,,2341.90,,,
